Severity,Start_Lat,Start_Lng,Start_Time,Hour,DayOfWeek,Month,Weather_Group,City,Temperature(F),Visibility(mi),Humidity(%),Wind_Speed(mph)
3,32.757359,-97.263649,2021-02-26 09:18:29,9,Friday,2,Cloudy,Fort Worth,46.0,6.0,96.0,5.0
4,29.65639,-95.25378,2020-06-21 23:45:29,23,Sunday,6,Cloudy,Houston,81.0,10.0,79.0,5.0
2,31.541288,-103.571828,2022-09-13 13:31:00,13,Tuesday,9,Clear,Pecos,89.0,10.0,35.0,7.0
2,31.633445,-106.29458,2022-07-26 07:10:00,7,Tuesday,7,Clear,El Paso,72.0,10.0,59.0,5.0
2,32.762817,-96.943359,2022-08-05 17:34:02,17,Friday,8,Clear,Grand Prairie,102.0,10.0,22.0,9.0
2,32.951782,-96.925697,2018-11-06 17:48:29,17,Tuesday,11,Cloudy,Carrollton,71.6,10.0,83.0,10.4
3,29.521421000000004,-95.125069,2018-03-08 16:56:30,16,Thursday,3,Cloudy,Webster,60.8,10.0,48.0,5.8
2,33.00378,-96.71595,2017-07-31 15:49:49,15,Monday,7,Cloudy,Plano,91.4,13.0,31.0,10.4
3,32.822952,-96.630196,2019-06-25 18:17:28,18,Tuesday,6,Cloudy,Mesquite,88.0,10.0,62.0,12.0
2,32.894778,-96.76926,2023-02-12 19:00:00,19,Sunday,2,Clear,Dallas,60.0,10.0,36.0,8.0
2,29.739005,-95.380419,2022-06-25 15:22:34,15,Saturday,6,Cloudy,Houston,97.0,10.0,34.0,8.0
3,32.9072,-96.72877,2020-03-30 05:33:51,5,Monday,3,Cloudy,Dallas,59.0,10.0,79.0,8.0
2,30.04738,-95.49839,2020-04-21 09:59:49,9,Tuesday,4,Clear,Spring,73.0,10.0,73.0,7.0
2,29.810912,-95.498269,2022-12-10 21:56:01,21,Saturday,12,Cloudy,Houston,72.0,10.0,91.0,5.0
2,32.805871999999994,-96.798357,2022-06-14 12:18:52,12,Tuesday,6,Other,Dallas,90.0,8.0,46.0,21.0
2,32.737949,-96.758232,2017-04-08 22:00:25,22,Saturday,4,Cloudy,Dallas,73.9,10.0,57.0,20.7
4,29.816540000000003,-95.46558,2018-03-13 09:17:40,9,Tuesday,3,Clear,Houston,53.6,9.0,62.0,
2,29.514054,-98.476653,2022-11-08 13:56:00,13,Tuesday,11,Cloudy,San Antonio,79.0,10.0,64.0,6.0
2,29.737444,-95.510094,2018-03-26 15:48:26,15,Monday,3,Cloudy,Houston,78.8,9.0,57.0,17.3
2,30.28915,-97.707336,2019-07-08 16:52:58,16,Monday,7,Cloudy,Austin,93.0,10.0,50.0,6.0
2,29.717001,-95.353576,2021-02-13 18:25:39,18,Saturday,2,Cloudy,Houston,43.0,9.0,65.0,12.0
2,29.83518,-95.462654,2016-12-16 08:49:53,8,Friday,12,Cloudy,Houston,55.4,5.0,82.0,8.1
2,30.377966,-97.635686,2022-12-30 20:35:00,20,Friday,12,Cloudy,Austin,59.0,10.0,48.0,9.0
2,32.916815,-96.859397,2020-09-26 15:33:30,15,Saturday,9,Cloudy,Dallas,86.0,10.0,45.0,17.0
3,32.985676,-97.30323,2018-10-18 06:25:47,6,Thursday,10,Cloudy,Fort Worth,55.0,10.0,89.0,8.1
3,32.6791,-97.240646,2017-10-06 07:44:15,7,Friday,10,Clear,Fort Worth,68.0,20.0,83.0,
2,32.654041,-96.877686,2016-09-09 08:46:03,8,Friday,9,Clear,Dallas,79.0,10.0,84.0,8.1
2,29.563276,-98.590721,2020-08-10 10:50:15,10,Monday,8,Cloudy,San Antonio,88.0,10.0,57.0,13.0
2,32.831842,-96.780324,2021-07-11 12:21:49,12,Sunday,7,Cloudy,Dallas,85.0,10.0,59.0,6.0
2,32.79314,-96.7968,2018-11-15 20:08:28,20,Thursday,11,Cloudy,Dallas,55.0,10.0,51.0,10.4
2,32.802292,-96.816605,2017-06-28 18:15:42,18,Wednesday,6,Cloudy,Dallas,90.0,10.0,46.0,16.1
2,30.368484,-97.613205,2018-03-15 08:52:00,8,Thursday,3,Clear,Manor,50.0,7.0,87.0,
2,32.328097,-95.299806,2021-01-01 06:22:13,6,Friday,1,Cloudy,Tyler,38.0,10.0,86.0,10.0
2,32.83685803397733,-96.91328644706292,2021-12-16 22:07:30,22,Thursday,12,Cloudy,Irving,62.0,7.0,50.0,7.0
2,29.75997000000001,-95.358704,2020-02-05 10:40:12,10,Wednesday,2,Cloudy,Houston,47.0,5.0,90.0,16.0
2,32.801144,-96.921646,2018-08-21 06:16:20,6,Tuesday,8,Cloudy,Irving,75.9,10.0,71.0,
2,29.876465000000003,-95.563377,2019-05-27 08:04:27,8,Monday,5,Clear,Houston,76.0,10.0,79.0,3.0
2,31.767429,-106.420753,2018-02-12 15:26:09,15,Monday,2,Cloudy,El Paso,69.1,10.0,18.0,5.8
2,32.666113,-96.913551,2022-10-08 09:47:30,9,Saturday,10,Clear,Duncanville,69.0,10.0,49.0,10.0
2,29.61252,-95.211886,2020-09-27 09:30:30,9,Sunday,9,Clear,Houston,84.0,10.0,69.0,9.0
2,32.798320000000004,-96.79315,2017-02-23 18:36:06,18,Thursday,2,Cloudy,Dallas,81.0,10.0,35.0,19.6
2,29.676325,-95.377151,2019-05-03 08:35:24,8,Friday,5,Cloudy,Houston,77.0,10.0,79.0,9.0
3,32.691292,-96.82325,2016-10-25 10:00:02,10,Tuesday,10,Clear,Dallas,66.9,10.0,87.0,4.6
3,29.767624,-95.344536,2019-01-19 14:05:39,14,Saturday,1,Cloudy,Houston,50.0,10.0,43.0,11.5
2,29.843705,-95.473148,2022-12-02 17:33:32,17,Friday,12,Cloudy,Houston,74.0,10.0,87.0,9.0
2,29.737416,-95.623748,2021-05-06 04:22:00,4,Thursday,5,Clear,Houston,64.0,10.0,87.0,0.0
2,29.83058,-95.392883,2019-09-13 11:46:50,11,Friday,9,Cloudy,Houston,91.0,10.0,52.0,5.0
2,30.1369,-97.793349,2022-09-28 21:02:02,21,Wednesday,9,Clear,Austin,67.0,10.0,51.0,0.0
1,32.667641,-96.612556,2022-05-17 08:26:29,8,Tuesday,5,Clear,Dallas,79.0,10.0,78.0,9.0
2,30.247419,-97.774117,2019-01-08 15:11:28,15,Tuesday,1,Clear,Austin,75.0,10.0,44.0,3.5
3,30.286463,-97.724403,2022-08-10 16:58:43,16,Wednesday,8,Clear,Austin,103.0,10.0,27.0,5.0
2,30.237555,-97.686882,2020-01-13 10:16:37,10,Monday,1,Other,Austin,54.0,0.5,97.0,3.0
2,29.512105,-95.387186,2023-01-13 09:33:00,9,Friday,1,Clear,Manvel,51.0,10.0,37.0,9.0
2,30.405706,-97.72448,2020-09-23 07:31:35,7,Wednesday,9,Cloudy,Austin,71.0,10.0,81.0,5.0
2,29.673063,-95.431267,2019-05-15 04:10:26,4,Wednesday,5,Cloudy,Houston,71.0,10.0,78.0,0.0
2,30.272451,-97.721764,2018-04-16 14:53:42,14,Monday,4,Clear,Austin,82.9,10.0,29.0,9.2
2,29.736629,-95.574896,2021-06-26 19:46:38,19,Saturday,6,Cloudy,Houston,86.0,10.0,65.0,13.0
2,32.926212,-96.820824,2018-05-15 08:54:05,8,Tuesday,5,Cloudy,Dallas,75.2,10.0,73.0,6.9
3,32.871078000000004,-96.898872,2020-10-23 07:33:01,7,Friday,10,Other,Dallas,67.0,9.0,90.0,16.0
2,29.71771,-95.538979,2019-08-06 16:41:47,16,Tuesday,8,Cloudy,Houston,94.0,10.0,51.0,10.0
3,32.885777000000004,-96.700516,2018-12-10 11:42:40,11,Monday,12,Clear,Dallas,53.1,10.0,43.0,4.6
2,29.729987,-95.339671,2022-09-15 06:06:30,6,Thursday,9,Clear,Houston,77.0,10.0,62.0,10.0
2,29.347719,-98.481239,2018-11-30 08:52:13,8,Friday,11,Cloudy,San Antonio,66.9,5.0,90.0,8.1
2,29.735916,-95.619705,2017-04-22 18:18:35,18,Saturday,4,Cloudy,Houston,71.1,10.0,66.0,15.0
2,32.80043,-96.821951,2022-12-21 09:39:30,9,Wednesday,12,Cloudy,Dallas,39.0,10.0,76.0,3.0
3,33.007217,-96.97187,2021-11-29 18:32:44,18,Monday,11,Clear,Lewisville,62.0,10.0,44.0,9.0
2,29.770405,-95.397301,2016-12-28 15:02:23,15,Wednesday,12,Clear,Houston,82.4,10.0,58.0,9.2
3,30.27463,-97.731369,2018-10-23 10:24:54,10,Tuesday,10,Cloudy,Austin,57.0,10.0,77.0,
2,30.30365,-97.526459,2019-05-06 06:52:53,6,Monday,5,Fog,Manor,66.0,2.0,100.0,6.0
2,30.380999,-97.684799,2017-12-08 20:33:44,20,Friday,12,Clear,Austin,39.0,10.0,86.0,
2,32.862443,-96.658635,2020-11-24 02:07:36,2,Tuesday,11,Cloudy,Dallas,54.0,7.0,90.0,10.0
2,32.94851,-96.7362,2017-02-27 09:30:56,9,Monday,2,Cloudy,Richardson,66.2,6.0,88.0,11.5
3,29.789038,-95.371696,2018-09-17 18:42:25,18,Monday,9,Cloudy,Houston,96.8,10.0,39.0,
2,30.347275,-97.750641,2021-10-13 07:58:45,7,Wednesday,10,Cloudy,Austin,78.0,10.0,81.0,5.0
2,30.28790900000001,-97.741584,2022-09-22 10:51:00,10,Thursday,9,Clear,Austin,86.0,10.0,53.0,3.0
2,29.897955,-95.431989,2021-05-04 03:42:30,3,Tuesday,5,Clear,Houston,78.0,7.0,81.0,3.0
2,32.751523,-96.837466,2021-06-09 13:22:39,13,Wednesday,6,Cloudy,Dallas,87.0,10.0,63.0,15.0
2,29.783744,-95.340035,2022-09-13 06:05:00,6,Tuesday,9,Clear,Houston,75.0,10.0,64.0,8.0
2,30.288213,-97.623926,2021-10-23 07:27:00,7,Saturday,10,Cloudy,Austin,72.0,8.0,91.0,5.0
2,29.633904,-95.446227,2022-05-29 15:16:33,15,Sunday,5,Clear,Houston,90.0,10.0,46.0,17.0
2,30.242134000000004,-97.759605,2016-12-11 09:56:17,9,Sunday,12,Cloudy,Austin,55.9,2.0,100.0,4.6
2,32.845998,-96.869786,2020-11-15 11:19:21,11,Sunday,11,Clear,Dallas,63.0,10.0,21.0,10.0
2,29.840788,-95.334622,2021-08-14 15:27:21,15,Saturday,8,Cloudy,Houston,97.0,10.0,40.0,8.0
2,30.27071,-97.732338,2022-02-27 16:05:47,16,Sunday,2,Clear,Austin,61.0,10.0,24.0,6.0
3,32.77088,-96.81423,2018-09-17 13:24:22,13,Monday,9,Cloudy,Dallas,91.9,10.0,48.0,4.6
2,29.646422,-95.222761,2023-01-14 08:22:13,8,Saturday,1,Clear,Houston,43.0,10.0,65.0,5.0
3,30.320129,-97.706635,2019-04-14 14:07:36,14,Sunday,4,Clear,Austin,69.0,10.0,33.0,5.0
1,31.92231,-106.4394,2020-05-02 11:04:32,11,Saturday,5,Clear,El Paso,87.0,10.0,15.0,8.0
3,32.733051,-97.391571,2016-09-16 18:16:29,18,Friday,9,Other,Fort Worth,,,,
4,29.706999,-95.232296,2021-09-01 07:24:00,7,Wednesday,9,Clear,Houston,84.0,10.0,79.0,0.0
2,32.744734,-97.319529,2021-01-14 17:52:00,17,Thursday,1,Clear,Fort Worth,54.0,10.0,21.0,15.0
3,32.868053,-96.6679,2018-10-06 18:46:45,18,Saturday,10,Cloudy,Dallas,84.9,10.0,61.0,13.8
2,29.74638,-95.614502,2019-05-01 08:22:44,8,Wednesday,5,Cloudy,Houston,75.0,8.0,90.0,15.0
2,32.7308785913814,-96.70954585029264,2021-07-28 13:56:38,13,Wednesday,7,Cloudy,Dallas,91.0,10.0,55.0,0.0
1,32.713154,-96.693031,2022-05-30 08:38:14,8,Monday,5,Cloudy,Dallas,77.0,8.0,83.0,17.0
2,29.824625,-95.284378,2017-10-09 07:45:19,7,Monday,10,Cloudy,Houston,77.0,8.0,94.0,5.8
2,30.050325,-95.242207,2021-12-21 14:08:30,14,Tuesday,12,Clear,Kingwood,61.0,10.0,39.0,5.0
2,31.812155,-106.453738,2020-10-24 15:08:00,15,Saturday,10,Cloudy,El Paso,82.0,10.0,23.0,14.0
2,32.779708,-96.780303,2021-08-20 05:48:00,5,Friday,8,Cloudy,Dallas,79.0,10.0,79.0,5.0
2,30.299681,-97.722359,2019-08-14 18:56:46,18,Wednesday,8,Cloudy,Austin,99.0,10.0,32.0,5.0
2,32.86592,-96.821004,2022-04-21 15:36:37,15,Thursday,4,Cloudy,Dallas,82.0,10.0,62.0,17.0
3,30.557531,-97.692245,2022-02-10 08:03:53,8,Thursday,2,Clear,Round Rock,43.0,9.0,66.0,0.0
3,29.987312,-95.275337,2018-10-24 11:39:26,11,Wednesday,10,Cloudy,Humble,69.1,10.0,87.0,9.2
2,30.025192,-97.70015,2018-11-30 20:17:54,20,Friday,11,Clear,Lockhart,70.0,10.0,87.0,
2,29.785149,-95.246185,2018-10-15 07:23:12,7,Monday,10,Cloudy,Houston,78.1,9.0,90.0,4.6
2,30.410019,-97.711014,2020-03-10 16:47:27,16,Tuesday,3,Cloudy,Austin,80.0,10.0,54.0,5.0
3,32.670959,-96.94722,2017-03-02 09:20:13,9,Thursday,3,Clear,Dallas,53.1,10.0,32.0,4.6
2,29.61927,-98.494232,2019-04-29 08:10:18,8,Monday,4,Cloudy,San Antonio,70.0,10.0,84.0,10.0
2,32.736251,-97.06262,2022-08-08 02:26:00,2,Monday,8,Clear,Arlington,85.0,10.0,54.0,9.0
2,29.923885,-95.554855,2022-06-17 17:31:20,17,Friday,6,Clear,Houston,95.0,10.0,46.0,7.0
3,29.780581,-95.454178,2018-06-04 13:58:25,13,Monday,6,Other,Houston,,,,
2,29.767651,-95.381653,2020-11-20 07:36:32,7,Friday,11,Fog,Houston,69.0,0.5,93.0,9.0
3,32.968338,-96.919312,2018-10-17 17:12:58,17,Wednesday,10,Rain,Carrollton,53.6,10.0,82.0,6.9
2,32.669145,-97.233742,2021-08-30 07:35:00,7,Monday,8,Clear,Fort Worth,73.0,10.0,100.0,0.0
2,32.700623,-96.813402,2022-03-09 08:04:00,8,Wednesday,3,Clear,Dallas,36.0,6.0,86.0,6.0
3,32.867058,-96.66861,2021-01-01 11:17:42,11,Friday,1,Cloudy,Dallas,40.0,10.0,73.0,12.0
2,29.706261,-95.58801,2021-08-18 16:43:27,16,Wednesday,8,Cloudy,Houston,85.0,10.0,77.0,5.0
2,29.656756,-95.570765,2021-10-04 16:11:11,16,Monday,10,Clear,Houston,89.0,10.0,32.0,9.0
2,29.379257,-98.644463,2018-10-04 07:03:34,7,Thursday,10,Cloudy,San Antonio,75.2,10.0,94.0,4.6
3,29.67669,-95.38158,2020-04-10 07:09:06,7,Friday,4,Cloudy,Houston,68.0,10.0,84.0,13.0
3,32.794575,-96.722572,2019-01-11 07:06:54,7,Friday,1,Cloudy,Dallas,46.0,10.0,73.0,15.0
2,29.7836,-95.291687,2020-12-17 07:35:33,7,Thursday,12,Clear,Houston,38.0,10.0,79.0,3.0
2,30.327053000000006,-97.87169,2021-12-02 13:38:00,13,Thursday,12,Clear,Austin,80.0,10.0,54.0,5.0
2,29.840967,-95.45768,2017-05-01 13:23:14,13,Monday,5,Clear,Houston,84.2,10.0,27.0,4.6
2,32.793053,-96.77948,2018-04-16 08:06:01,8,Monday,4,Clear,Dallas,46.9,10.0,71.0,
2,30.026214000000003,-95.42961,2022-02-14 16:10:49,16,Monday,2,Clear,Houston,68.0,10.0,25.0,9.0
3,32.945309,-97.022308,2017-09-25 06:03:00,6,Monday,9,Cloudy,Dallas,73.0,10.0,84.0,4.6
2,29.649584,-95.267144,2021-05-24 07:03:04,7,Monday,5,Cloudy,Houston,76.0,10.0,87.0,7.0
2,29.677811,-95.412407,2018-08-01 09:27:53,9,Wednesday,8,Clear,Houston,82.4,8.0,70.0,
2,29.620881,-95.312276,2020-12-29 22:56:38,22,Tuesday,12,Cloudy,Houston,70.0,10.0,76.0,16.0
2,29.40374000000001,-98.567192,2018-12-21 14:58:39,14,Friday,12,Clear,San Antonio,67.6,10.0,21.0,6.9
2,32.668842,-97.21521,2022-04-08 07:42:40,7,Friday,4,Clear,Arlington,52.0,10.0,32.0,8.0
3,29.574144,-98.594322,2019-06-29 12:59:08,12,Saturday,6,Cloudy,San Antonio,87.0,10.0,55.0,7.0
3,29.94011,-95.42335,2020-05-06 12:24:28,12,Wednesday,5,Clear,Houston,81.0,10.0,33.0,13.0
3,32.671024,-96.948059,2022-03-21 16:58:38,16,Monday,3,Rain,Dallas,69.0,10.0,90.0,20.0
2,32.7867,-96.76573,2020-05-22 05:22:17,5,Friday,5,Cloudy,Dallas,77.0,10.0,79.0,7.0
2,29.7467,-95.444267,2022-04-01 07:28:26,7,Friday,4,Clear,Houston,61.0,10.0,56.0,9.0
3,32.736584,-96.824097,2021-06-12 11:26:21,11,Saturday,6,Cloudy,Dallas,84.0,10.0,70.0,6.0
3,30.301908,-97.715286,2017-05-18 20:54:46,20,Thursday,5,Cloudy,Austin,82.0,10.0,60.0,13.8
2,30.305204,-97.742889,2017-04-15 17:24:22,17,Saturday,4,Cloudy,Austin,82.0,10.0,54.0,12.7
2,30.257063,-97.61187,2017-11-02 08:05:56,8,Thursday,11,Cloudy,Austin,71.1,1.2,96.0,12.7
3,29.997831,-95.425667,2018-05-23 17:01:35,17,Wednesday,5,Cloudy,Houston,82.9,10.0,67.0,5.8
2,32.677238,-97.062508,2022-01-12 07:41:24,7,Wednesday,1,Clear,Arlington,33.0,10.0,85.0,0.0
1,29.800390000000004,-95.316978,2022-04-25 17:03:22,17,Monday,4,Rain,Houston,67.0,5.0,90.0,15.0
3,29.448641,-98.404922,2022-06-06 16:16:27,16,Monday,6,Clear,San Antonio,102.0,10.0,30.0,17.0
3,29.814119,-95.37574,2019-09-03 08:31:04,8,Tuesday,9,Cloudy,Houston,84.0,10.0,67.0,7.0
2,29.389325,-98.474746,2021-04-07 15:45:48,15,Wednesday,4,Clear,San Antonio,88.0,10.0,40.0,5.0
2,32.909209999999995,-96.729171,2022-01-13 18:37:00,18,Thursday,1,Clear,Dallas,63.0,10.0,26.0,0.0
2,29.721951,-95.513939,2019-04-05 07:57:49,7,Friday,4,Fog,Houston,70.0,2.0,93.0,7.0
2,29.80995,-95.277451,2019-12-23 04:07:54,4,Monday,12,Clear,Houston,44.0,8.0,82.0,0.0
2,29.838875,-95.489639,2019-02-26 11:08:17,11,Tuesday,2,Fog,Houston,59.0,0.2,100.0,4.6
2,30.144949,-97.673161,2023-02-13 08:02:37,8,Monday,2,Cloudy,Austin,37.0,10.0,93.0,0.0
2,30.236666,-97.686371,2016-09-28 09:43:17,9,Wednesday,9,Cloudy,Austin,75.0,10.0,69.0,
2,30.007963,-94.187664,2022-11-10 13:18:00,13,Thursday,11,Clear,Beaumont,79.0,10.0,50.0,5.0
3,29.95487,-95.54039,2018-11-20 15:40:38,15,Tuesday,11,Clear,Houston,60.1,10.0,49.0,8.1
2,29.663902,-95.304863,2022-06-22 17:27:03,17,Wednesday,6,Cloudy,Houston,93.0,10.0,47.0,16.0
2,29.510506,-98.397642,2021-10-26 07:14:30,7,Tuesday,10,Cloudy,San Antonio,73.0,10.0,100.0,5.0
2,29.355461,-98.481232,2018-07-27 11:13:35,11,Friday,7,Clear,San Antonio,91.0,10.0,26.0,3.5
3,29.672926,-95.38161,2018-07-08 19:39:49,19,Sunday,7,Clear,Houston,80.6,10.0,74.0,
2,29.681831,-95.281586,2017-08-03 20:09:11,20,Thursday,8,Cloudy,Houston,87.1,10.0,63.0,4.6
2,30.217711,-97.962504,2021-09-27 11:45:00,11,Monday,9,Clear,Austin,82.0,10.0,54.0,0.0
2,32.810764,-96.849693,2019-12-21 11:43:04,11,Saturday,12,Cloudy,Dallas,49.0,10.0,69.0,0.0
2,32.70787,-96.82984,2018-09-21 14:19:02,14,Friday,9,Cloudy,Dallas,84.9,10.0,72.0,11.5
2,29.59715,-95.19604,2017-03-17 07:06:04,7,Friday,3,Cloudy,Houston,66.0,10.0,87.0,5.8
3,30.338463,-97.701569,2019-10-01 07:19:39,7,Tuesday,10,Cloudy,Austin,79.0,10.0,82.0,5.0
2,29.446790000000004,-95.082062,2022-06-30 13:55:30,13,Thursday,6,Rain,Dickinson,77.0,10.0,90.0,5.0
2,30.206865000000004,-97.740425,2020-03-11 07:33:59,7,Wednesday,3,Cloudy,Austin,66.0,5.0,93.0,6.0
2,30.133364,-95.444369,2023-01-28 16:42:00,16,Saturday,1,Cloudy,Spring,69.0,10.0,78.0,9.0
2,32.886043,-96.741486,2022-09-15 15:18:44,15,Thursday,9,Clear,Dallas,86.0,10.0,35.0,10.0
2,32.874551000000004,-96.683011,2022-04-25 06:24:30,6,Monday,4,Cloudy,Dallas,59.0,10.0,96.0,8.0
2,32.759370000000004,-97.011,2019-06-24 06:43:26,6,Monday,6,Cloudy,Grand Prairie,69.0,10.0,100.0,3.0
2,30.321545,-97.7108,2018-11-19 11:23:10,11,Monday,11,Cloudy,Austin,50.0,10.0,59.0,4.6
2,29.137829,-96.797953,2022-11-22 07:06:00,7,Tuesday,11,Rain,Edna,46.0,8.0,96.0,10.0
2,32.941695,-96.768996,2021-09-04 18:23:00,18,Saturday,9,Clear,Dallas,93.0,10.0,44.0,10.0
2,31.194639,-97.30838,2016-07-02 14:05:41,14,Saturday,7,Clear,Troy,91.9,10.0,54.0,19.6
3,32.738171,-97.451782,2017-10-10 20:24:18,20,Tuesday,10,Clear,Fort Worth,64.9,10.0,47.0,8.1
3,29.516451,-98.458923,2018-03-27 17:27:11,17,Tuesday,3,Cloudy,San Antonio,79.0,10.0,64.0,13.8
2,29.394581,-98.433128,2020-10-14 10:47:50,10,Wednesday,10,Clear,San Antonio,80.0,10.0,74.0,7.0
2,32.80894160255046,-97.2120630736484,2021-09-21 06:58:00,6,Tuesday,9,Cloudy,Hurst,79.0,10.0,66.0,0.0
2,33.924614,-98.505401,2022-10-07 10:28:00,10,Friday,10,Cloudy,Wichita Falls,78.0,10.0,33.0,15.0
2,29.606236,-95.464783,2017-11-27 12:37:20,12,Monday,11,Clear,Houston,73.0,10.0,40.0,5.8
3,29.78475,-95.68309,2017-08-25 19:36:55,19,Friday,8,Rain,Houston,78.1,8.0,90.0,19.6
2,30.463039,-97.597565,2018-06-25 10:30:40,10,Monday,6,Cloudy,Pflugerville,80.6,10.0,79.0,10.4
2,30.430843,-97.701286,2017-04-04 20:19:23,20,Tuesday,4,Clear,Austin,80.1,10.0,47.0,5.8
2,30.275242,-97.745153,2022-09-07 22:32:28,22,Wednesday,9,Clear,Austin,74.0,10.0,93.0,0.0
3,29.773703,-95.248039,2021-05-17 14:44:21,14,Monday,5,Cloudy,Houston,89.0,10.0,59.0,20.0
3,32.662308,-96.822899,2018-05-03 11:20:04,11,Thursday,5,Other,Dallas,68.0,1.5,93.0,8.1
3,32.76651,-96.805817,2020-10-27 15:27:40,15,Tuesday,10,Cloudy,Dallas,41.0,5.0,89.0,9.0
3,29.997705,-95.425339,2017-01-18 14:18:28,14,Wednesday,1,Cloudy,Houston,57.9,10.0,93.0,8.1
3,29.56648,-95.16602,2017-12-11 15:25:52,15,Monday,12,Cloudy,Webster,71.6,10.0,22.0,10.4
2,30.226167,-97.768889,2020-12-01 18:53:27,18,Tuesday,12,Clear,Austin,57.0,10.0,42.0,5.0
2,32.88464426978643,-96.8979656691699,2021-10-10 04:28:30,4,Sunday,10,Cloudy,Dallas,70.0,10.0,84.0,10.0
2,32.976828000000005,-96.825676,2022-08-19 13:22:06,13,Friday,8,Cloudy,Addison,88.0,10.0,46.0,8.0
2,32.66617,-96.7308,2019-07-26 14:00:28,14,Friday,7,Cloudy,Dallas,86.0,10.0,36.0,7.0
3,32.749481,-97.289185,2020-03-06 19:56:44,19,Friday,3,Clear,Fort Worth,58.0,10.0,28.0,3.0
2,32.821507000000004,-97.456367,2021-04-07 07:03:53,7,Wednesday,4,Cloudy,Fort Worth,72.0,10.0,73.0,13.0
2,32.812048,-97.314752,2022-08-22 06:35:00,6,Monday,8,Rain,Fort Worth,73.0,4.0,,6.0
2,29.939484000000004,-95.397659,2019-08-29 16:16:54,16,Thursday,8,Rain,Houston,83.0,7.0,74.0,7.0
2,32.720277,-96.831446,2022-04-27 07:03:30,7,Wednesday,4,Clear,Dallas,53.0,10.0,77.0,6.0
3,29.813652,-94.901405,2017-09-08 16:54:14,16,Friday,9,Cloudy,Baytown,82.4,10.0,42.0,9.2
2,29.654675,-95.567911,2020-10-12 13:12:30,13,Monday,10,Clear,Houston,88.0,10.0,55.0,9.0
2,31.742455,-106.356861,2022-05-20 19:23:00,19,Friday,5,Other,El Paso,86.0,10.0,9.0,21.0
2,31.783482,-106.407372,2018-02-19 12:51:19,12,Monday,2,Cloudy,El Paso,64.9,10.0,40.0,13.8
2,29.440037,-95.680473,2019-02-15 19:36:48,19,Friday,2,Cloudy,Richmond,70.0,7.0,87.0,10.4
2,29.68873,-95.299217,2021-08-13 08:37:42,8,Friday,8,Cloudy,Houston,87.0,10.0,69.0,3.0
2,32.944607,-97.123039,2019-06-24 10:41:36,10,Monday,6,Cloudy,Southlake,74.0,10.0,79.0,3.0
2,29.705444,-95.493103,2016-12-19 05:10:25,5,Monday,12,Clear,Houston,32.0,10.0,51.0,13.8
2,32.359469,-95.310274,2022-06-10 23:19:46,23,Friday,6,Clear,Tyler,82.0,10.0,74.0,6.0
2,30.229679,-97.726334,2019-01-16 10:13:07,10,Wednesday,1,Rain,Austin,52.0,0.8,89.0,
2,30.348265,-97.561181,2021-09-29 17:04:41,17,Wednesday,9,Clear,Manor,84.0,10.0,55.0,8.0
2,30.261003,-97.758369,2017-09-07 13:13:02,13,Thursday,9,Clear,Austin,81.0,10.0,35.0,5.8
2,30.26593,-97.746246,2018-09-28 09:23:25,9,Friday,9,Cloudy,Austin,73.0,10.0,76.0,4.6
2,30.223684,-97.68325,2019-04-22 06:54:59,6,Monday,4,Cloudy,Austin,68.0,10.0,87.0,7.0
2,32.359852000000004,-95.294708,2021-04-20 07:33:56,7,Tuesday,4,Clear,Tyler,54.0,10.0,80.0,6.0
2,29.81263,-95.399399,2018-12-13 09:51:37,9,Thursday,12,Clear,Houston,68.0,8.0,88.0,4.6
2,30.328695,-97.714622,2022-04-18 09:59:06,9,Monday,4,Cloudy,Austin,65.0,10.0,68.0,5.0
2,30.228382,-97.757469,2020-12-23 22:50:00,22,Wednesday,12,Clear,Austin,51.0,10.0,25.0,10.0
3,29.88732000000001,-95.412193,2020-10-24 17:20:27,17,Saturday,10,Cloudy,Houston,69.0,10.0,58.0,6.0
2,32.983326,-96.909782,2018-03-07 11:31:05,11,Wednesday,3,Clear,Carrollton,50.0,10.0,32.0,12.7
3,30.00702,-95.427,2019-04-22 05:32:02,5,Monday,4,Clear,Houston,60.0,8.0,100.0,3.0
2,32.700893,-96.837006,2019-10-11 15:27:37,15,Friday,10,Clear,Dallas,62.0,10.0,28.0,18.0
2,32.963524,-96.724461,2023-02-14 15:26:30,15,Tuesday,2,Clear,Richardson,70.0,13.0,23.0,17.0
2,31.784758,-106.461037,2018-06-26 12:38:01,12,Tuesday,6,Cloudy,El Paso,100.0,10.0,14.0,3.5
2,29.610432,-95.222041,2023-01-24 15:12:12,15,Tuesday,1,Other,Houston,70.0,5.0,94.0,29.0
2,32.669145,-97.233742,2021-09-06 13:22:30,13,Monday,9,Cloudy,Fort Worth,93.0,10.0,46.0,9.0
2,29.764167,-95.321243,2022-04-27 12:26:43,12,Wednesday,4,Clear,Houston,77.0,10.0,46.0,10.0
2,29.438309000000004,-98.467612,2023-01-28 02:11:00,2,Saturday,1,Rain,San Antonio,49.0,3.0,97.0,0.0
2,32.756971120678145,-97.0632970328471,2021-05-16 08:01:23,8,Sunday,5,Rain,Arlington,68.0,10.0,100.0,9.0
2,29.716088,-95.538889,2021-10-08 16:20:45,16,Friday,10,Clear,Houston,89.0,10.0,39.0,6.0
